date,username,to,retweets,text,mentions,permalink,is Noise,clean text,text length,is null,pos_count,neg_count,related?,sentiment,system_count,services_count,reason,Date_Time
2019-11-02 1:23:35,Haifa220,Not given,0,#قاطعوا_مصرف_الراجحي ﮼مقاطعه،ماحنا،مقاطعينهم،افضل،بنك،ツ ♡̸,Not given,https://twitter.com/Haifa220/status/1190439277571776512,not noise,قاطعوامصرفالراجحي ﮼مقاطعهماحنامقاطعينهمافضلبنكツ ♡̸,50,not null,1,0,related,negative,0,0,else,2019-11-02 01:23:35
2019-11-02 1:21:31,xHw47nWEjRwBc29,Not given,0,#قاطعوا_مصرف_الراجحي عشان من اقاطعهم ياخي مشكلتك معهم حنا وش دخلنا ، قاطعهم لحالك,Not given,https://twitter.com/xHw47nWEjRwBc29/status/1190438756597272577,not noise,قاطعوامصرفالراجحي عشان من اقاطعهم ياخي مشكلتك معهم حنا وش دخلنا قاطعهم لحالك,76,not null,0,0,related,negative,0,0,else,2019-11-02 01:21:31
2019-11-02 1:21:15,nayef6838,Not given,0,من صد عنا دون لا يذكر أسباب قولو له ان اغلى البشر في المقابر #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/nayef6838/status/1190438691434647552,not noise,من صد عنا دون لا يذكر اسباب قولو له ان اغلي البشر في المقابر قاطعوامصرفالراجحي,78,not null,0,0,related,negative,0,0,else,2019-11-02 01:21:15
2019-11-02 1:21:14,__M7md9,Not given,0,البنك السعودي للاستثمار #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/__M7md9/status/1190438685134729216,not noise,البنك السعودي لاستثمار قاطعوامصرفالراجحي,40,not null,0,0,related,neutral,0,0,else,2019-11-02 01:21:14
2019-11-02 1:20:46,0zSaa,Not given,0,وال ١٧ ريال الي بحسابي #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/0zSaa/status/1190438567874572289,not noise,وال ١٧ ريال الي بحسابي قاطعوامصرفالراجحي,40,not null,0,0,related,neutral,0,0,else,2019-11-02 01:20:46
2019-11-02 1:20:28,Talyn1998,Not given,0,#قاطعوا_مصرف_الراجحي هل المقاطعة تشمل الطفرانين ؟,Not given,https://twitter.com/Talyn1998/status/1190438490619752454,not noise,قاطعوامصرفالراجحي هل المقاطعه تشمل الطفرانين,45,not null,0,0,related,neutral,0,0,else,2019-11-02 01:20:28
2019-11-02 1:19:55,noura_ii11,Not given,0,#قاطعوا_مصرف_الراجحي مع نفسكم فلوسي فيه,Not given,https://twitter.com/noura_ii11/status/1190438353289781252,not noise,قاطعوامصرفالراجحي مع نفسكم فلوسي فيه,36,not null,0,0,related,negative,0,0,else,2019-11-02 01:19:55
2019-11-02 1:19:13,9l9_7,Not given,0,اذ صارلي رصيد وحساب عندهم قاطعتهم #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/9l9_7/status/1190438179192688640,not noise,اذ صارلي رصيد وحساب عندهم قاطعتهم قاطعوامصرفالراجحي,51,not null,0,0,related,negative,0,0,else,2019-11-02 01:19:13
2019-11-02 1:17:45,falsa3ah2,Not given,0,افضل للبنك الى الان #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/falsa3ah2/status/1190437809993195522,not noise,افضل لبنك الي الان قاطعوامصرفالراجحي,36,not null,1,0,related,neutral,0,0,else,2019-11-02 01:17:45
2019-11-02 1:16:47,Mr_CFE,Not given,0,#قاطعوا_مصرف_الراجحي الحمد لله أموري متيسره مع ساب والإنماء بعيد عن غثى الراجحي والأهلي والرياض,Not given,https://twitter.com/Mr_CFE/status/1190437564299145216,not noise,قاطعوامصرفالراجحي الحمد له اموري متيسره مع ساب والانماء بعيد عن غثي الراجحي والاهلي والرياض,91,not null,0,0,related,positive,0,0,else,2019-11-02 01:16:47
2019-11-02 1:16:12,d777199,Not given,0,#قاطعوا_مصرف_الراجحي خليكم ع البنوك البسيطه الاهلي والراجحي هم مستغلين مكانتهم في كل شي. بعض موظفينهم فيهم شوفه حال,Not given,https://twitter.com/d777199/status/1190437419377672192,not noise,قاطعوامصرفالراجحي خليكم ع البنوك البسيطه الاهلي والراجحي هم مستغلين مكانتهم في كل شي بعض موظفينهم فيهم شوفه حال,111,not null,0,0,related,negative,0,0,else,2019-11-02 01:16:12
2019-11-02 1:14:05,511Ndaa551,Not given,0,لا ننسى بنك الاهلي رحت لهم عشان يشترون لي مديونيه قالوا ما نشتري مديونية وزارة الدفاع ما عدا القوات الجوية طيب وباقي القوات لا يعني هنا مو موظفين حكوميين وعسكريين وندافع عن حماية الوطن #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/511Ndaa551/status/1190436887435067393,not noise,لا نسي بنك الاهلي رحت لهم عشان يشترون لي مديونيه قالوا ما نشتري مديونيه وزاره الدفاع ما عدا القوات الجويه طيب وباقي القوات لا يعني هنا مو موظفين حكومين وعسكرين وندافع عن حمايه الوطن قاطعوامصرفالراجحي,199,not null,0,0,related,negative,0,0,else,2019-11-02 01:14:05
2019-11-02 1:13:46,abdalh_os,Not given,0,.. #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/abdalh_os/status/1190436804547227648,not noise,قاطعوامصرفالراجحي,18,not null,0,0,related,neutral,0,0,else,2019-11-02 01:13:46
2019-11-02 1:13:21,izx_79,Not given,0,الحسافه كانت على صدقّ الشعور ولا انت من رخصك .. ما عليك حسوفَه #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/izx_79/status/1190436701514207240,not noise,الحسافه كانت علي صدقّ الشعور ولا انت من رخصك ما عليك حسوفَه قاطعوامصرفالراجحي,77,not null,0,0,related,negative,0,0,else,2019-11-02 01:13:21
2019-11-02 1:12:40,LivrBool,Not given,0,افضل بنك وافضل تطبيق #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/LivrBool/status/1190436527605723139,not noise,افضل بنك وافضل تطبيق قاطعوامصرفالراجحي,38,not null,1,0,related,positive,0,0,else,2019-11-02 01:12:40
2019-11-02 1:11:48,sultanbadi4,Not given,0,#قاطعوا_مصرف_الراجحي تتوقعون يوافقون آخذ ملاييني من عندهم,Not given,https://twitter.com/sultanbadi4/status/1190436311049687040,not noise,قاطعوامصرفالراجحي توقعون يوافقون اخذ ملايني من عندهم,52,not null,0,0,related,negative,0,0,else,2019-11-02 01:11:48
2019-11-02 1:11:19,moxx_12,Not given,0,مقاطعة هو زبالة الأهلي بس علموني وش السالفة ، واتمنى تنظم حملة لاحتواء المقاطعة #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/moxx_12/status/1190436191193223169,not noise,مقاطعه هو زباله الاهلي بس علموني وش السالفه واتمني تنظم حمله لاحتواء المقاطعه قاطعوامصرفالراجحي,95,not null,0,0,related,negative,0,0,else,2019-11-02 01:11:19
2019-11-02 1:10:59,511Ndaa551,Not given,0,اما موظفي مصرف الراجحي أكثرهم يصرفون ويكذبون عليك ولو تبي شغله بسيطه لازم تمر عدت فروع عشان تخلص شغلتك كل واحد يعطيك تصريفه الا النادر منهم #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/511Ndaa551/status/1190436105176408064,not noise,اما موظفي مصرف الراجحي اكثرهم يصرفون ويكذبون عليك ولو تبي شغله بسيطه لازم تمر عدت فروع عشان تخلص شغلتك كل واحد يعطيك تصريفه الا النادر منهم قاطعوامصرفالراجحي,157,not null,0,0,related,negative,0,0,else,2019-11-02 01:10:59
2019-11-02 1:10:55,Asbenz1,Not given,0,#قاطعوا_مصرف_الراجحي كذابين عمركم ماراح تقاطعونه الشعب كله عنده الحمد لله يازين @BankAlJazira,@BankAlJazira,https://twitter.com/Asbenz1/status/1190436087015116800,not noise,قاطعوامصرفالراجحي كذابين عمركم ماراح تقاطعونه الشعب كله عنده الحمد له يازين,76,not null,0,0,related,negative,0,0,else,2019-11-02 01:10:55
2019-11-02 1:09:56,sultanbadi4,Not given,0,#قاطعوا_مصرف_الراجحي صاحين انتم فلوسنا عندهم,Not given,https://twitter.com/sultanbadi4/status/1190435839458852864,not noise,قاطعوامصرفالراجحي صاحين انتم فلوسنا عندهم,41,not null,0,0,related,negative,0,0,else,2019-11-02 01:09:56
2019-11-02 1:08:54,lllbbb3106,Not given,0,من زعل العملا #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/lllbbb3106/status/1190435579772768256,not noise,من زعل العملا قاطعوامصرفالراجحي,31,not null,0,0,related,negative,0,0,else,2019-11-02 01:08:54
2019-11-02 1:07:57,Abdulaziz_4466,AlRajhiBank,0,#قاطعوا_مصرف_الراجحي كل واحد وعقله في راسه ويعرف خلاصه,Not given,https://twitter.com/Abdulaziz_4466/status/1190435343511801856,not noise,قاطعوامصرفالراجحي كل واحد وعقله في راسه ويعرف خلاصه,51,not null,0,0,related,negative,0,0,else,2019-11-02 01:07:57
2019-11-02 1:07:44,whiteroseMB,Not given,0,#قاطعوا_مصرف_الراجحي اقاطعه وفلوسي عنده؟!,Not given,https://twitter.com/whiteroseMB/status/1190435287161344001,not noise,قاطعوامصرفالراجحي اقاطعه وفلوسي عنده,36,not null,0,0,related,negative,0,0,else,2019-11-02 01:07:44
2019-11-02 1:05:43,aboofahd9,Not given,0,يمدحون البلاد #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/aboofahd9/status/1190434778409033728,not noise,يمدحون البلاد قاطعوامصرفالراجحي,31,not null,1,0,related,neutral,0,0,else,2019-11-02 01:05:43
2019-11-02 1:05:41,rIud09JYKKj11wn,Not given,0,بنك مايهمه العميل يمزع قلبك مزع #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/rIud09JYKKj11wn/status/1190434771123474432,not noise,بنك مايهمه العميل يمزع قلبك مزع قاطعوامصرفالراجحي,49,not null,0,0,related,negative,0,0,else,2019-11-02 01:05:41
2019-11-02 1:02:21,rIud09JYKKj11wn,Not given,0,ً #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/rIud09JYKKj11wn/status/1190433932048764928,not noise,ً قاطعوامصرفالراجحي,19,not null,0,0,related,neutral,0,0,else,2019-11-02 01:02:21
2019-11-02 0:59:31,El_eMadridista7,Not given,0,مقاطعهم من زمان بنك القصمنج #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/El_eMadridista7/status/1190433218509656064,not noise,مقاطعهم من زمان بنك القصمنج قاطعوامصرفالراجحي,45,not null,0,0,related,negative,0,0,else,2019-11-02 00:59:31
2019-11-02 0:57:02,PrinceSmg1447,Not given,0,#قاطعوا_مصرف_الراجحي هذا المصرف الوحيد اللي ما احبه ولا احب عياله. #مقاطع,Not given,https://twitter.com/PrinceSmg1447/status/1190432595663892480,not noise,قاطعوامصرفالراجحي هذا المصرف الوحيد الي ما احبه ولا احب عياله مقاطع,67,not null,0,0,related,neutral,0,0,else,2019-11-02 00:57:02
2019-11-02 0:56:03,Shorugw1,Not given,0,#قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/Shorugw1/status/1190432345691688960,not noise,قاطعوامصرفالراجحي,17,not null,0,0,related,neutral,0,0,else,2019-11-02 00:56:03
2019-11-02 0:55:30,kkrr999kk,Not given,0,#قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/kkrr999kk/status/1190432210328989696,not noise,قاطعوامصرفالراجحي,17,not null,0,0,related,neutral,0,0,else,2019-11-02 00:55:30
2019-11-02 0:55:26,Mr_moOody995,Not given,0,الفرنسي العز وبس #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/Mr_moOody995/status/1190432192482226176,not noise,الفرنسي العز وبس قاطعوامصرفالراجحي,34,not null,0,0,related,positive,0,0,else,2019-11-02 00:55:26
2019-11-02 0:55:25,clickmynick1,Not given,0,#قاطعوا_مصرف_الراجحي مصرف + تكافل الراجحي : سرقه بالاكرااه,Not given,https://twitter.com/clickmynick1/status/1190432186492760064,not noise,قاطعوامصرفالراجحي مصرف تكافل الراجحي سرقه بالاكراه,50,not null,0,0,related,neutral,0,0,else,2019-11-02 00:55:25
2019-11-02 0:54:33,saqer9s,Not given,0,استغرب من الي يسب البنك ، ياخي لا تاخذ منهم شف بنك ثاني ، وبعدين من متى البنوك لها وقفات مع الناس او الجمعيات الخيريه الاجتماعيه ، هم يبحثون عن المال بشتى انواع الطرق #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/saqer9s/status/1190431971153006592,not noise,استغرب من الي يسب البنك ياخي لا تاخذ منهم شف بنك ثاني وبعدين من متي البنوك لها وقفات مع الناس او الجمعيات الخيريه الاجتماعيه هم يبحثون عن المال بشتي انواع الطرق قاطعوامصرفالراجحي,178,not null,0,0,related,negative,0,0,else,2019-11-02 00:54:33
2019-11-02 0:54:24,T_ALAL0,Not given,0,ليته هو وباقي قرابته من البنوك مــا يـاقـاطعوني انــا.. مقبوله زلاتهم #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/T_ALAL0/status/1190431932699553792,not noise,ليته هو وباقي قرابته من البنوك ما ياقاطعوني انا مقبوله زلاتهم قاطعوامصرفالراجحي,79,not null,0,0,related,negative,0,0,else,2019-11-02 00:54:24
2019-11-02 0:53:51,Abdul_9900,Not given,1,#قاطعوا_مصرف_الراجحي تعبت معاهم من قبل وشكاوي. احد موظفي الراجحي يقولي اي شخص نفسيه يخلونه في الادراة عشان ينفس بالمواطنين. وصدق بكلامه لان كل اللي بالإدراة تتواصل معهم نفسيات ولا يحلون موضوعك,Not given,https://twitter.com/Abdul_9900/status/1190431794367217664,not noise,قاطعوامصرفالراجحي تعبت معاهم من قبل وشكاوي احد موظفي الراجحي يقولي اي شخص نفسيه يخلونه في الادراه عشان ينفس بالمواطنين وصدق بكلامه لان كل الي بالادراه تواصل معهم نفسيات ولا يحلون موضوعك,185,not null,0,0,related,negative,0,0,else,2019-11-02 00:53:51
2019-11-02 0:52:31,clickmynick1,Not given,0,#قاطعوا_مصرف_الراجحي واذا راجعتهم يرفضون والحجه ؛ اعادة الجدوله,Not given,https://twitter.com/clickmynick1/status/1190431457786974210,not noise,قاطعوامصرفالراجحي واذا راجعتهم يرفضون والحجه اعاده الجدوله,58,not null,0,0,related,negative,0,0,else,2019-11-02 00:52:31
2019-11-02 0:52:11,dr3li055,Not given,0,وملايين وين احطها ... شكلي ونا احسب ملياراتي وين اوديها #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/dr3li055/status/1190431372508323846,not noise,وملاين وين احطها شكلي ونا احسب ملياراتي وين اوديها قاطعوامصرفالراجحي,68,not null,0,0,related,negative,0,0,else,2019-11-02 00:52:11
2019-11-02 0:50:42,ooof9999,Not given,0,#قاطعوا_مصرف_الراجحي ودي بس شسمه هذا مطلع منه قرض وسيارة .. مقدر صعبه .,Not given,https://twitter.com/ooof9999/status/1190431000272293888,not noise,قاطعوامصرفالراجحي ودي بس شسمه هذا مطلع منه قرض وسياره مقدر صعبه,64,not null,0,0,related,negative,0,0,else,2019-11-02 00:50:42
2019-11-02 0:50:28,ofof232,Not given,0,#قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/ofof232/status/1190430943795908608,not noise,قاطعوامصرفالراجحي,17,not null,0,0,related,neutral,0,0,else,2019-11-02 00:50:28
2019-11-02 0:49:03,allawiwbs,Not given,0,#قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/allawiwbs/status/1190430585082257409,not noise,قاطعوامصرفالراجحي,17,not null,0,0,related,neutral,0,0,else,2019-11-02 00:49:03
2019-11-02 0:48:59,Fadi110,Not given,0,ازبل مصرف في العالم #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/Fadi110/status/1190430567617175555,not noise,ازبل مصرف في العالم قاطعوامصرفالراجحي,37,not null,0,0,related,negative,0,0,else,2019-11-02 00:48:59
2019-11-02 0:48:02,s7r__1993,Not given,0,طيب ملاييني وين اوديها #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/s7r__1993/status/1190430331515625472,not noise,طيب ملايني وين اوديها قاطعوامصرفالراجحي,39,not null,0,0,related,negative,0,0,else,2019-11-02 00:48:02
2019-11-02 0:47:21,BeFPxIM6KLr6rYY,Not given,0,وما الحب الا للحبيب الاولي منقدررررش خالص #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/BeFPxIM6KLr6rYY/status/1190430156168544258,not noise,وما الحب الا لحبيب الاولي منقدرش خالص قاطعوامصرفالراجحي,55,not null,0,0,related,positive,0,0,else,2019-11-02 00:47:21
2019-11-02 0:46:19,fig95695461,Not given,0,#قاطعوا_مصرف_الراجحي اتحدك تشوف و م يكون عندك احساس,Not given,https://twitter.com/fig95695461/status/1190429896989925376,not noise,قاطعوامصرفالراجحي اتحدك تشوف و م يكون عندك احساس,48,not null,0,0,related,positive,0,0,else,2019-11-02 00:46:19
2019-11-02 0:45:57,m2013msa,Not given,0,#قاطعوا_مصرف_الراجحي راعي جميله كيف نقاطعه,Not given,https://twitter.com/m2013msa/status/1190429807751966720,not noise,قاطعوامصرفالراجحي راعي جميله كيف نقاطعه,39,not null,0,0,related,neutral,0,0,else,2019-11-02 00:45:57
2019-11-02 0:44:23,HalaNh160,Not given,0,#قاطعوا_مصرف_الراجحي ودراهمي وين اقلعهن,Not given,https://twitter.com/HalaNh160/status/1190429412367503360,not noise,قاطعوامصرفالراجحي ودراهمي وين اقلعهن,36,not null,0,0,related,negative,0,0,else,2019-11-02 00:44:23
2019-11-02 0:43:47,Yoos302,Not given,0,#قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/Yoos302/status/1190429262051991553,not noise,قاطعوامصرفالراجحي,17,not null,0,0,related,neutral,0,0,else,2019-11-02 00:43:47
2019-11-02 0:43:40,kq_uoo,Not given,0,#قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/kq_uoo/status/1190429231081230337,not noise,قاطعوامصرفالراجحي,17,not null,0,0,related,neutral,0,0,else,2019-11-02 00:43:40
2019-11-02 0:42:47,HM1993DN,Not given,0,#قاطعوا_مصرف_الراجحي تقاطعونه ولا تقعدون ماحسب حسابكم الراجحي بالعكس يزيد ارباحه,Not given,https://twitter.com/HM1993DN/status/1190429007759712257,not noise,قاطعوامصرفالراجحي تقاطعونه ولا تقعدون ماحسب حسابكم الراجحي بالعكس يزيد ارباحه,77,not null,0,0,related,negative,0,0,else,2019-11-02 00:42:47
2019-11-02 0:41:54,305q_hfc,Not given,0,- مشكلة البنوك عندنا عددها قليل وهذا عامل اساسي للاحتكار .. لو يدخل بنك عالمي للسوق السعودي اول شيء راح يزيد التنافسسية بين البنوك والجودة راح تزيد والفوائد راح تقل وهذا شيء ايجابي تجاهه المستهلك اما سالفة انك بتقاطع والبنوك عددها قليل هذا شيء غلط . #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/305q_hfc/status/1190428784983519232,not noise,مشكله البنوك عندنا عدها قليل وهذا عامل اساسي لاحتكار لو يدخل بنك عالمي لسوق السعودي اول شيء راح يزيد التنافسيه بين البنوك والجوده راح تزيد والفوائد راح تقل وهذا شيء ايجابي تجاه المستهلك اما سالفه انك بتقاطع والبنوك عدها قليل هذا شيء غلط قاطعوامصرفالراجحي,255,not null,0,0,related,negative,0,0,else,2019-11-02 00:41:54
2019-11-02 0:41:24,hamdan5060,Not given,0,#قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/hamdan5060/status/1190428660957958147,not noise,قاطعوامصرفالراجحي,17,not null,0,0,related,neutral,0,0,else,2019-11-02 00:41:24
2019-11-02 0:41:17,MSmVauDHutqIkjm,Not given,0,بنسبه لي مريت على بنوك كثيره مثل الراجحي مافيه من ناحية خدماته شهادة حق #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/MSmVauDHutqIkjm/status/1190428630817615873,not noise,بنسبه لي مريت علي بنوك كثيره مثل الراجحي مافيه من ناحيه خدماته شهاده حق قاطعوامصرفالراجحي,89,not null,0,0,related,negative,0,0,else,2019-11-02 00:41:17
2019-11-02 0:41:08,almajrashy9,Not given,0,#قاطعوا_مصرف_الراجحي افضل بنك سعودي,Not given,https://twitter.com/almajrashy9/status/1190428593819734017,not noise,قاطعوامصرفالراجحي افضل بنك سعودي,32,not null,1,0,related,neutral,0,0,else,2019-11-02 00:41:08
2019-11-02 0:40:54,osamah_haz,Not given,0,اشبه افضل بنك في السعودية ؟ #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/osamah_haz/status/1190428537012011010,not noise,اشبه افضل بنك في السعوديه قاطعوامصرفالراجحي,43,not null,1,0,related,neutral,0,0,else,2019-11-02 00:40:54
2019-11-02 0:40:45,alnnef,Not given,0,اصعب شي نقاطعالراجحي #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/alnnef/status/1190428498885857280,not noise,اصعب شي نقاطعالراجحي قاطعوامصرفالراجحي,38,not null,0,0,related,negative,0,0,else,2019-11-02 00:40:45
2019-11-02 0:40:00,Bx2V4j,Not given,0,#قاطعوا_مصرف_الراجحي بنك الكفار وش مسوي بعد,Not given,https://twitter.com/Bx2V4j/status/1190428306698592256,not noise,قاطعوامصرفالراجحي بنك الكفار وش مسوي بعد,40,not null,0,0,related,negative,0,0,else,2019-11-02 00:40:00
2019-11-02 0:38:59,igemini89,Not given,1,#قاطعوا_مصرف_الراجحي التاق برعاية عبدالرحمن المطيري,Not given,https://twitter.com/igemini89/status/1190428052439883776,not noise,قاطعوامصرفالراجحي التاق برعايه عبدالرحمن المطيري,48,not null,0,0,related,neutral,0,0,else,2019-11-02 00:38:59
2019-11-02 0:38:49,O_3_O3,Not given,0,أجمل بنك عندي مستحيل ابدله #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/O_3_O3/status/1190428012690497536,not noise,اجمل بنك عندي مستحيل ابدله قاطعوامصرفالراجحي,44,not null,1,0,related,positive,0,0,else,2019-11-02 00:38:49
2019-11-02 0:37:27,Hma0Ns,Not given,0,#قاطعوا_مصرف_الراجحي يا شبـاب اللي يقدر يفيدنا كرمًا يجاوبني,Not given,https://twitter.com/Hma0Ns/status/1190427666219970562,not noise,قاطعوامصرفالراجحي يا شباب الي يقدر يفيدنا كرمًا يجاوبني,55,not null,0,0,related,negative,0,0,else,2019-11-02 00:37:27
2019-11-02 0:36:00,HebaAbdulwahab,Not given,0,#قاطعوا_مصرف_الراجحي اخيس بنك في العالم ما جابوا فيزتي للحين,Not given,https://twitter.com/HebaAbdulwahab/status/1190427301969838081,not noise,قاطعوامصرفالراجحي اخيس بنك في العالم ما جابوا فيزتي لحين,56,not null,0,1,related,negative,0,0,else,2019-11-02 00:36:00
2019-11-02 0:35:55,abufahad_d,Not given,0,#قاطعوا_مصرف_الراجحي كلهم نصابين وافضل مصرف هو بنك ساب بامانة ناس راقين من واقع تجربه وبعده بنك الانماء ناس تقدر العميل وغيرهم انسى,Not given,https://twitter.com/abufahad_d/status/1190427282810310656,not noise,قاطعوامصرفالراجحي كلهم نصابين وافضل مصرف هو بنك ساب بامانه ناس راقين من واقع تجربه وبعده بنك الانماء ناس تقدر العميل وغيرهم انسي,128,not null,1,0,related,negative,0,0,else,2019-11-02 00:35:55
2019-11-02 0:35:09,abufahadalhilal,Not given,0,ازق بنك وش الفايده اذا بالويكند خربانه اغلب الاجهزه #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/abufahadalhilal/status/1190427086399389696,not noise,ازق بنك وش الفايده اذا بالويكند خربانه اغلب الاجهزه قاطعوامصرفالراجحي,69,not null,0,0,related,negative,0,0,else,2019-11-02 00:35:09
2019-11-02 0:34:04,h0iil_3,Not given,0,#قاطعوا_مصرف_الراجحي لا,Not given,https://twitter.com/h0iil_3/status/1190426814503669761,not noise,قاطعوامصرفالراجحي لا,20,not null,0,0,related,neutral,0,0,else,2019-11-02 00:34:04
2019-11-02 0:33:36,mfoosha,Not given,0,نقدم لكم خدمات طلابيه وبحوث وتقارير وعروض بالانجليزي والعربي ايادي سعوديه وعمل متقن التوصل عبر الخاص #حي_لبن #قاطعوا_مصرف_الراجحي #يوم_الجمعة,Not given,https://twitter.com/mfoosha/status/1190426697302204416,not noise,نقدم لكم خدمات طلابيه وبحوث وتقارير وعروض بالانجليزي والعربي ايادي سعوديه وعمل متقن التوصل عبر الخاص حيلبن قاطعوامصرفالراجحي يومالجمعه,134,not null,0,0,related,neutral,0,0,else,2019-11-02 00:33:36
2019-11-02 0:32:49,Yousef90097588,Not given,0,#قاطعوا_مصرف_الراجحي أبفتح لي حساب ثالث في الراجحي بالعكس من أروع المصارف,Not given,https://twitter.com/Yousef90097588/status/1190426499247222784,not noise,قاطعوامصرفالراجحي ابفتح لي حساب ثالث في الراجحي بالعكس من اروع المصارف,70,not null,0,0,related,positive,0,0,else,2019-11-02 00:32:49
2019-11-02 0:32:22,well5614,Not given,0,#قاطعوا_مصرف_الراجحي تقاطع مين ....تقاطع ولا ماتقاطع متحكم براتبك قاطع نصفه بخزنته وازيدك.....ياخذ حقه من راتبك قبل مايجيك ...احسن ارقدوا لا يجيكم برد,Not given,https://twitter.com/well5614/status/1190426385522790402,not noise,قاطعوامصرفالراجحي تقاطع مين تقاطع ولا ماتقاطع متحكم براتبك قاطع نصفه بخزنته وازيدكياخذ حقه من راتبك قبل مايجيك احسن ارقدوا لا يجيكم برد,135,not null,0,0,related,negative,0,0,else,2019-11-02 00:32:22
2019-11-02 0:32:08,amaany56,Not given,0,قبل المقاطعه حسابي مجمد ..له شهر تقريباً ابي فلوسي وبعدين مع السلامه #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/amaany56/status/1190426326861258752,not noise,قبل المقاطعه حسابي مجمد له شهر تقريباً ابي فلوسي وبعدين مع السلامه قاطعوامصرفالراجحي,84,not null,0,0,related,negative,0,0,else,2019-11-02 00:32:08
2019-11-02 0:27:58,FulwEb0,Not given,0,#قاطعوا_مصرف_الراجحي طيب,Not given,https://twitter.com/FulwEb0/status/1190425279916847104,not noise,قاطعوامصرفالراجحي طيب,21,not null,0,0,related,neutral,0,0,else,2019-11-02 00:27:58
2019-11-02 0:27:29,Abdullh4311,Not given,0,افضل مصرف يكفي انه إسلامي #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/Abdullh4311/status/1190425159091572739,not noise,افضل مصرف يكفي انه اسلامي قاطعوامصرفالراجحي,43,not null,1,0,related,neutral,0,0,else,2019-11-02 00:27:29
2019-11-02 0:27:01,Faaldossary_,Not given,0,#قاطعوا_مصرف_الراجحي هل يحق لهم رفض وكاله شرعيه من المحكمه ويجبرون المؤكل بالحضور لاجراء العمليات البنكيه مع العلم ان الوكاله تتضمن مراجعه البنوك واجراء العمليات البنكيه ؟؟ @AlRajhiBank @AlRajhiBankCare,@AlRajhiBank @AlRajhiBankCare,https://twitter.com/Faaldossary_/status/1190425042674429952,not noise,قاطعوامصرفالراجحي هل يحق لهم رفض وكاله شرعيه من المحكمه ويجبرون المؤكل بالحضور لاجراء العمليات البنكيه مع العلم ان الوكاله تضمن مراجعه البنوك واجراء العمليات البنكيه,166,not null,0,0,related,negative,0,0,else,2019-11-02 00:27:01
2019-11-02 0:25:18,alhebah94,Not given,0,ما رضي يطلع لي بطاقة صراف هههههههه #قاطعوا_مصرف_الراجحي,Not given,https://twitter.com/alhebah94/status/1190424609922912257,not noise,ما رضي يطلع لي بطاقه صراف ه قاطعوامصرفالراجحي,45,not null,0,0,related,neutral,0,0,else,2019-11-02 00:25:18
2019-11-02 0:23:24,rooo071,Not given,0,#قاطعوا_مصرف_الراجحي من خلصت جامعه وانقطعت المكافأه وهو ماتلحلح الحساب مصفر ومنتهيه وماجددتها يعني مايحتاج نقاطعه قاطعته الطفره,Not given,https://twitter.com/rooo071/status/1190424132661460993,not noise,قاطعوامصرفالراجحي من خلصت جامعه وانقطعت المكافاه وهو ماتلحلح الحساب مصفر ومنتهيه وماجدتها يعني مايحتاج نقاطعه قاطعته الطفره,123,not null,0,0,related,negative,0,0,else,2019-11-02 00:23:24
